None of the Above,Jhalrapatan,None of the Above,3125

LALCHAND KATARIA,Jhotwara,Indian National Congress,127185

RAJPAL SINGH SHEKHAWAT,Jhotwara,Bharatiya Janata Party,116438

CHHOTU RAM KUMAWAT,Jhotwara,Bharat Vahini Party,5733

JUGAL KISHORE SHARMA,Jhotwara,Aam Aadmi Party,1335

KISHAN GOUR,Jhotwara,Independent,1285

YOGESH JADOUN,Jhotwara,Bahujan Samaj Party,1177

DILEEP KUMAR SHARMA (SIRSI),Jhotwara,Independent,992

ASHISH KUMAR SHARMA,Jhotwara,Bharat Lok Sewak Party,798

LAV KUMAR KUMAWAT,Jhotwara,Independent,726

JITENDRA SINGH,Jhotwara,Independent,662

RAJESH KUMAR MINA,Jhotwara,Independent,631

MADAN SINGH TANWAR,Jhotwara,Rajasthan Janta Party,428

MOHAN LAL KUMHAR,Jhotwara,Nationalist People's Front,400

ASEEM VERMA,Jhotwara,Independent,342

PRAHALAD CHOUDHARY,Jhotwara,Independent,341

SNEH LATA,Jhotwara,Independent,277

KHEM SINGH CHOUHAN,Jhotwara,Indian Peoples Green Party,211

ROOP NARAYAN KUMAWAT,Jhotwara,Bharatiya Jan Kranti Dal (Democratic),200

NATWAR LAL SHARMA,Jhotwara,Janata Dal  (United),199

DEEPENDRA SINGH NARUKA,Jhotwara,Jago Party,189

None of the Above,Jhotwara,None of the Above,1770

BRIJENDRA SINGH OLA,Jhunjhunu,Indian National Congress,76177

RAJENDRA SINGH BHAMBOO,Jhunjhunu,Bharatiya Janata Party,35612

NISHEET KUMAR ALIAS BABLU CHOUDHARY,Jhunjhunu,Independent,29410

YASHWARDHAN SINGH,Jhunjhunu,Independent,12007

RAJESH,Jhunjhunu,Bahujan Samaj Party,5933

DALIP,Jhunjhunu,Independent,2006

RAJKUMAR MOOND,Jhunjhunu,Aam Aadmi Party,1900

RAJENDRA FAUJI,Jhunjhunu,Rashtriya Loktantrik Party,1598

MAHESH KUMAR,Jhunjhunu,Abhinav Rajasthan Party,621

VIJENDRA SINGH,Jhunjhunu,Independent,570

SANJAY,Jhunjhunu,Independent,529

BHIM SINGH,Jhunjhunu,Independent,412

TEJA RAM,Jhunjhunu,Independent,299

GURU GOKUL CHAND RASHTARWADI,Jhunjhunu,Independent,296

RAMESH KUMAR,Jhunjhunu,Independent,246

None of the Above,Jhunjhunu,None of the Above,1580

MANISHA PANWAR,Jodhpur,Indian National Congress,64172

ATUL BHANSALI,Jodhpur,Bharatiya Janata Party,58323

RAVINDRA SINGH RANAWAT,Jodhpur,Independent,1282

ANIL PANWAR,Jodhpur,Independent,452

ANIL ACHARYA,Jodhpur,Abhinav Rajasthan Party,391

VIJAY RAO,Jodhpur,Independent,369

DR. ANIL UPADHYAY,Jodhpur,Bahujan Samaj Party,347

ANIL KOTHARI,Jodhpur,Shiv Sena,209

JABAR SINGH,Jodhpur,Aam Aadmi Party,208

LAKHAN,Jodhpur,Independent,162

SOHAN LAL CHOUDHARY,Jodhpur,Bharat Vahini Party,147

VIRENDRA,Jodhpur,Dalit Kranti Dal,147

MOHAMMED ARIF,Jodhpur,Independent,99

GHANSHYAM MEWARA,Jodhpur,Independent,66

ASHRAF KHAN,Jodhpur,Independent,65

LAXMI DEVI,Jodhpur,People�s Liberal Party,40

None of the Above,Jodhpur,None of the Above,1107

ZAHIDA KHAN,Kaman,Indian National Congress,110789

JAWAHAR SINGH BEADHAM,Kaman,Bharatiya Janata Party,71168

ISHWARI DAYAL,Kaman,Bahujan Samaj Party,3808

MAKSOOD KHAN,Kaman,Independent,1907

BAL KISHAN,Kaman,Aam Aadmi Party,897

RAMESH CHAND KHURANA,Kaman,Independent,503

JAIKAM ALI,Kaman,Independent,258

RAKESH KUMAR,Kaman,Loktantrik Janta Dal,187

ANAAND SWAROOP,Kaman,Independent,132

SHYAM SUNDAR URF SHYAM,Kaman,Bharatiya Yuva Shakti,102

None of the Above,Kaman,None of the Above,1127

ARJUN LAL JINGAR,Kapasan,Bharatiya Janata Party,81470

ANANDI RAM,Kapasan,Indian National Congress,74468

SHANTI LAL,Kapasan,Rashtriya Loktantrik Party,27464

CHUNNI LAL,Kapasan,Bahujan Samaj Party,1833

DEVI LAL,Kapasan,Independent,1706

SANTOSH KUMAR,Kapasan,Bharatiya Yuva Shakti,1349

MADU,Kapasan,Aam Aadmi Party,698

BADRI LAL,Kapasan,Shiv Sena,613

SURESH CHANDRA,Kapasan,Communist Party of India  (Marxist),586

PANNALAL,Kapasan,Janta Sena Rajasthan,395

None of the Above,Kapasan,None of the Above,3329

GURMEET SINGH KOONER,Karanpur,Indian National Congress,73896

PRITHIPAL SINGH,Karanpur,Independent,45520

SURENDERPAL SINGH,Karanpur,Bharatiya Janata Party,44099

MAHENDER KUMAR RASSEWAT,Karanpur,Independent,15782

RANJEET,Karanpur,Bahujan Samaj Party,1474

MAMTA,Karanpur,Independent,1370

SUKHRAM,Karanpur,Independent,1260

HARIRAM RAMGARIA,Karanpur,Independent,1233

PRAHLAD RAI,Karanpur,Aam Aadmi Party,900

TITAR SINGH,Karanpur,Independent,653

SHIV LAL,Karanpur,Independent,523

JAIPARKASH,Karanpur,Independent,487

PRITHVI RAJ,Karanpur,Independent,422

CHUKI DEVI,Karanpur,Independent,298

RAISAHAB,Karanpur,Republican Party of India (A),249

SUNIL KUMAR MEGHWAL,Karanpur,Bharatiya Republican Paksha,131

None of the Above,Karanpur,None of the Above,1300

LAKHAN SINGH,Karauli,Bahujan Samaj Party,61163

DARSHAN SINGH,Karauli,Indian National Congress,51601

OM PRAKASH SAINI URF O.P.SAINI,Karauli,Bharatiya Janata Party,47022

VEDPRAKASH URF BANTU NETA,Karauli,Independent,4986

KULDEEP PAL,Karauli,Rashtriya Loktantrik Party,2331

MADANLAL,Karauli,Independent,977

NARESH PAL,Karauli,Independent,396

GAJRAJ SINGH,Karauli,Peoples Party of India (Democratic),376

KAMLESH,Karauli,Independent,242

AMARSINGH JATAV,Karauli,Independent,198

AKHLESH KUMAR,Karauli,Independent,193

SAHAB SINGH,Karauli,Shiv Sena,140

CHANDRAKALA,Karauli,Abhinav Rajasthan Party,123

VIKRAM,Karauli,Bharatiya Yuva Shakti,96

JASWANT SINGH,Karauli,Jago Party,82

None of the Above,Karauli,None of the Above,1144

BABULAL,Kathumar,Indian National Congress,54110

BABULAL MANAGER,Kathumar,Bharatiya Janata Party,39942

RAMESH KHINCHI,Kathumar,Independent,32916

NARSEE KUMAR KIRAD,Kathumar,Rashtriya Loktantrik Party,10846

ISWAR SINGH,Kathumar,Bahujan Samaj Party,2332

ROOP NARAIN NAGAR,Kathumar,Independent,1626

BABULAL,Kathumar,Independent,1304

MONU RAM KOLI,Kathumar,Bharatiya Rashtravadi Samanta Party,628

GIRVAR SINGH,Kathumar,Bharatiya Yuva Shakti,615

VINOD,Kathumar,Ambedkarite Party of India,232

None of the Above,Kathumar,None of the Above,1071

RAGHU SHARMA,Kekri,Indian National Congress,95795

RAJENDRA VINAYAKA,Kekri,Bharatiya Janata Party,76334

DEVKARAN SINGH KHAROL,Kekri,Bahujan Samaj Party,1903

SURENDAR SINGH RANAWAT,Kekri,Independent,1143

RAJESH SAINI,Kekri,Independent,1041

ABDUL RAJJAK,Kekri,Aam Aadmi Party,929

JAGDISH PILANIYA,Kekri,Independent,343

KAILASH OJHA,Kekri,Independent,261

BALURAM JAT,Kekri,Bahujan Sangharshh Dal,224

ASHOK SINGH RAO,Kekri,Bharatiya Yuva Shakti,197

None of the Above,Kekri,None of the Above,1763

CHANDRAKANTA MEGHWAL,Keshoraipatan,Bharatiya Janata Party,72596

RAKESH BOYAT,Keshoraipatan,Indian National Congress,65477

CHUNNILAL PREMI,Keshoraipatan,Independent,35115

SHANKAR BAIRWA,Keshoraipatan,Independent,2343

SHARWAN KUMAR,Keshoraipatan,Bahujan Samaj Party,1683

YOGESH KUMAR VERMA,Keshoraipatan,Independent,1454

RAJESH KUMAR MEGHWAL,Keshoraipatan,Bharatiya Yuva Shakti,668

MAHAVEER PRASAD,Keshoraipatan,Bharatiya Rashtravadi Samanta Party,662

ARVIND SINGH,Keshoraipatan,Aam Aadmi Party,572

PRAHLAD,Keshoraipatan,Rashtriya Mazdoor Kisan Party,335

None of the Above,Keshoraipatan,None of the Above,4253

GOVIND RAM,Khajuwala,Indian National Congress,82994

DR. VISHWANATH,Khajuwala,Bharatiya Janata Party,51905

MITHU SINGH,Khajuwala,Rashtriya Loktantrik Party,9779

GORDHAN RAM,Khajuwala,Bahujan Samaj Party,1945

LALIT MOHAN,Khajuwala,Independent,1639

TARACHAND,Khajuwala,Independent,1206

MANGILAL,Khajuwala,Bharat Vahini Party,1158

SATYANARAYAN,Khajuwala,Aam Aadmi Party,679

None of the Above,Khajuwala,None of the Above,2130

ASHOK,Khandar,Indian National Congress,89028

JITENDRA KUMAR GOTHWAL,Khandar,Bharatiya Janata Party,61079

RAMPRAKASH RAIGAR,Khandar,Bahujan Samaj Party,2460

BALRAM BAIRWA,Khandar,Independent,1009

RAMJILAL,Khandar,Bharatiya Rashtravadi Samanta Party,442

CHIRANJILAL BAIRWA,Khandar,Independent,441

SHAMBHOO,Khandar,Aam Aadmi Party,390

HARIPRASAD RAIGAR,Khandar,Bharatiya Yuva Shakti,359

None of the Above,Khandar,None of the Above,2736

MAHADEO SINGH,Khandela,Independent,53864

BANSHIDHAR BAJIYA,Khandela,Bharatiya Janata Party,49516

SUBHASH MEEL,Khandela,Indian National Congress,44772

SUBHASH NEHARA,Khandela,Communist Party of India  (Marxist),16378

HARI RAM,Khandela,Independent,1439

GOKUL CHAND,Khandela,Aam Aadmi Party,998

SHISH RAM,Khandela,Independent,764

SHIVDAYAL PALIWAL,Khandela,Independent,691

PHOOLCHAND,Khandela,Independent,466

RANVEER SINGH,Khandela,Independent,393

DOOL CHAND KUMAWAT,Khandela,Independent,347

DEEPAK,Khandela,Nationalist People's Front,228

TEJPAL,Khandela,Independent,225

VIKARM SINGH,Khandela,Independent,188

None of the Above,Khandela,None of the Above,2306

NARENDRA NAGAR,Khanpur,Bharatiya Janata Party,85984

SURESH,Khanpur,Indian National Congress,83719

ARJUN SINGH GAUR,Khanpur,Independent,5534

MOHAN LAL,Khanpur,Bahujan Samaj Party,1756

PRAMOD KUMAR TIWARI,Khanpur,Independent,1334

NANDKISHOR SHARMA,Khanpur,Aam Aadmi Party,1334

RATANLAL,Khanpur,Independent,715

KANHAIYALAL,Khanpur,Independent,463

None of the Above,Khanpur,None of the Above,2415

DAYARAM PARMAR,Kherwara,Indian National Congress,93155

NANALAL AHARI,Kherwara,Bharatiya Janata Party,68164

PRAVEEN KUMAR PARMAR,Kherwara,Bhartiya Tribal Party,20383

SAVITA,Kherwara,Bahujan Samaj Party,2470

SAVITA PARMAR,Kherwara,Aam Aadmi Party,2206

None of the Above,Kherwara,None of the Above,5899

JITENDRA SINGH,Khetri,Indian National Congress,57153

DHARMPAL,Khetri,Bharatiya Janata Party,56196

POORANMAL SAINI,Khetri,Bahujan Samaj Party,35166

AMAR SINGH,Khetri,Rashtriya Loktantrik Party,1314

RISHAL SINGH,Khetri,Independent,610

RAJESH,Khetri,Independent,507

TARACHAND,Khetri,Bharat Vahini Party,178

BAJRANG,Khetri,Independent,171

UMRAO SINGH KADYAN,Khetri,Aam Aadmi Party,165

PRIYANKA,Khetri,Abhinav Rajasthan Party,154

RAMSWROOP,Khetri,Bharatiya Yuva Shakti,149

None of the Above,Khetri,None of the Above,1373

HANUMAN BENIWAL,Khinwsar,Rashtriya Loktantrik Party,83096

SAVAI SINGH CHAUDHARY,Khinwsar,Indian National Congress,66148

RAMCHANDRA UTTA,Khinwsar,Bharatiya Janata Party,26809

DR. ANITA,Khinwsar,Independent,2279

INDARAM,Khinwsar,Bahujan Sangharshh Dal,2230

KISHAN LAL DADHICH,Khinwsar,Independent,1262

RAMPAL MEGHWANSHI,Khinwsar,Bahujan Samaj Party,1181

REKHA BERA,Khinwsar,Independent,769

None of the Above,Khinwsar,None of the Above,2344

AMIN KAGZI,Kishan pole,Indian National Congress,71189

MOHAN LAL GUPTA,Kishan pole,Bharatiya Janata Party,62419

LALCHAND (LALU) SARASAR,Kishan pole,Independent,1104

SUDEEP JAIN BAGDA,Kishan pole,Aam Aadmi Party,929

BHARAT SHARMA,Kishan pole,Independent,914

MO. UMAR,Kishan pole,Independent,688

SANJIV VERMA (SONI),Kishan pole,Communist Party of India,579

VISHNU JAISWAL,Kishan pole,Bharat Vahini Party,557

KRISHAN KUMAR MAHARSHI,Kishan pole,Independent,282

MOHAMMAD JAHANGIR,Kishan pole,Independent,255

AZAM ALI KHAN,Kishan pole,Independent,250

MOHAMMAD APHAROJ,Kishan pole,Independent,224

CHARU GUPTA,Kishan pole,National Unionist Zamindara Party,205

AABID HUSSAIN,Kishan pole,Independent,201

NEETA MATHUR,Kishan pole,Bharatiya Jan Kranti Dal (Democratic),181

GAURAV JAIN,Kishan pole,Independent,165

NARESH JAYSWAL,Kishan pole,Independent,121

PAWAN,Kishan pole,Independent,98

ALIMUDIN,Kishan pole,Independent,97

SUNIL KUMAR,Kishan pole,Dalit Soshit Pichhara Varg  Adhikar Dal,91

RAFIK BHATI,Kishan pole,Independent,91

HARISH BARI,Kishan pole,Independent,90

PHAJAL AHMAD,Kishan pole,Independent,88

RAKESH PAREEK,Kishan pole,Independent,88

NAMAN SHARMA,Kishan pole,Jago Party,73

MUKESH KUMAR SHARMA,Kishan pole,Independent,71

ABDUL HAMEED AKRAM,Kishan pole,Panch Party,70

SHANKAR LAL TIKKIWAL,Kishan pole,Independent,60

BHAGCHAND,Kishan pole,Independent,54

MANJU KHAN,Kishan pole,Independent,52

CHAND,Kishan pole,Independent,47

ARUN PARASHAR,Kishan pole,Bharatiya Yuva Shakti,47

MO. AKRAM,Kishan pole,Independent,43

RAJESH GUPTA,Kishan pole,Independent,41

JAMIL AHAMAD,Kishan pole,Independent,39

SATYAJIT SINHA,Kishan pole,Independent,35

MANISH KUMAR CHAWARIYA,Kishan pole,Independent,32

NAFEES KHAN,Kishan pole,Independent,30

VINOD SHARMA,Kishan pole,Independent,27

DEEPAK LALWANI,Kishan pole,Independent,26

HARISH KUMAR,Kishan pole,Independent,24

SHAKIL QURESHI,Kishan pole,Independent,23

BABU KHAN MANYAR,Kishan pole,Independent,21

RAMSWARUP,Kishan pole,Independent,17

SADIK,Kishan pole,Independent,10

SHAMIM KHAN,Kishan pole,Independent,7

None of the Above,Kishan pole,None of the Above,754

NIRMALA SAHARIYA,Kishanganj,Indian National Congress,87765

LALIT MEENA,Kishanganj,Bharatiya Janata Party,73629

RADHAKISHAN MEENA,Kishanganj,Bahujan Samaj Party,2193

KALULAL BHEEL,Kishanganj,Bharatiya Rashtravadi Samanta Party,1484

LEELADHAR MEENA,Kishanganj,Bharatiya Yuva Shakti,923

BALVEER URF BEERBAL,Kishanganj,Independent,922

None of the Above,Kishanganj,None of the Above,3034

SURESH TAK,Kishangarh,Independent,82678

VIKASH CHOUDHARY,Kishangarh,Bharatiya Janata Party,65226

NATHU RAM SINODIYA,Kishangarh,Independent,22851

NANDA RAM,Kishangarh,Indian National Congress,15157

MATADEEN,Kishangarh,Independent,2955

UMRAV CHOUDHARY,Kishangarh,Aam Aadmi Party,1369

SUNIL LAKHOTIYA,Kishangarh,Independent,933

SATYANARAYAN SAIN,Kishangarh,Independent,887

RAMDAYAL,Kishangarh,Bahujan Samaj Party,842

GOPAL SHARMA,Kishangarh,Hindustan Shakti Sena,646

SAJJAN KANWAR,Kishangarh,Bharatiya Yuva Shakti,450

RAMDEV GURJAR,Kishangarh,Independent,358

TARUNA SHARMA,Kishangarh,Bharat Lok Sewak Party,341

DR. MAHESH KUMBHAJ,Kishangarh,Independent,287

BHAWANI SINGH KHANGAROT,Kishangarh,Independent,253

GOPAL MAHESHWARI,Kishangarh,Abhinav Rajasthan Party,215

None of the Above,Kishangarh,None of the Above,674

DEEPCHAND,Kishangarh bas,Bahujan Samaj Party,73799

RAMHET SINGH YADAV,Kishangarh bas,Bharatiya Janata Party,63883

DR. KARAN SINGH YADAV,Kishangarh bas,Indian National Congress,39033

JAGDISH CHANDRA,Kishangarh bas,Abhinav Rajasthan Party,691

SUBEDIN,Kishangarh bas,Aam Aadmi Party,680

SAHABUDDIN KHAN,Kishangarh bas,Bharatiya Yuva Shakti,424

None of the Above,Kishangarh bas,None of the Above,980

BHANWAR SINGH BHATI,Kolayat,Indian National Congress,89505

POONAM KANWAR BHATI,Kolayat,Bharatiya Janata Party,78489

DR. SURESH KUMAR BISHNOI,Kolayat,Rashtriya Loktantrik Party,2915

HANUTARAM MEGHWAL,Kolayat,Independent,1977

RUGHANATH RAM,Kolayat,Bahujan Samaj Party,1350

BHARTA RAM,Kolayat,Independent,361

OM PRAKASH BISHNOI,Kolayat,Naya Bharat Party,223

BHANWAR SINGH S/O SADUL SINGH,Kolayat,Independent,174

BHANWAR SINGH S/O NARAYAN SINGH,Kolayat,Independent,174

PUNAM CHAND,Kolayat,Aam Aadmi Party,168

LIKHAMARAM,Kolayat,Bahujan Mukti Party,148

ARJUN SINGH,Kolayat,Independent,145

NARSINGH,Kolayat,Dalit Kranti Dal,92

None of the Above,Kolayat,None of the Above,3332

SHANTI KUMAR DHARIWAL,Kota North,Indian National Congress,94728

PRAHLAD GUNJAL,Kota North,Bharatiya Janata Party,76783

NAEEM AZAD,Kota North,Welfare Party Of India,771

RAJ SURYA KUMAR BHATT,Kota North,Independent,761

RAJENDRA SUMAN,Kota North,Bahujan Samaj Party,732

MOHAMMAD HUSAIN,Kota North,Aam Aadmi Party,568

RAJESH RAIPRIA,Kota North,Independent,298

BABULAL MEGHWAL ADVOCATE,Kota North,Independent,199

NEERAJ AGARWAL,Kota North,Independent,126

BHANWAR SINGH,Kota North,Bharatiya Yuva Shakti,120

"SHAMBHU DAYAL KHANDELWAL ""CHASHME WALE""",Kota North,Naya Bharat Party,92

None of the Above,Kota North,None of the Above,2363

SANDEEP SHARMA,Kota South,Bharatiya Janata Party,82739

RAKHI GAUTAM,Kota South,Indian National Congress,75205

MANMOHAN JOSHI,Kota South,Independent,2180

RAVINDRA SINGH (SINTU BANA),Kota South,Bharatiya Yuva Shakti,1960

KUNJ BIHARI SINGHAL (K.B.),Kota South,Aam Aadmi Party,1639

NAVED AKHTAR,Kota South,SOCIAL DEMOCRATIC PARTY OF INDIA,983

RAM CHARAN,Kota South,Bahujan Samaj Party,718

YUGAL KISHOR,Kota South,Independent,683

NAYAN KALRA,Kota South,Bharatiya Rashtravadi Samanta Party,439

MANISH SHARMA,Kota South,Bharat Vahini Party,400

ACHARYA DHANRAJ SHARMA,Kota South,Independent,347

TEJPAL,Kota South,Independent,309

SHARAD KUMAR DIXIT,Kota South,Independent,254

ASHUTOSH SHARMA,Kota South,Independent,142

RAMESH SINGH TANWAR,Kota South,Naya Bharat Party,129

RAJAN RAJGURU,Kota South,Abhinav Rajasthan Party,123

ANIL KUMAR GUPTA,Kota South,Independent,94

ABDUL AZIZ PATHAN,Kota South,Independent,81

None of the Above,Kota South,None of the Above,1915

RAJENDRA SINGH YADAV,Kotputli,Indian National Congress,57114

MUKESH GOYAL,Kotputli,Bharatiya Janata Party,43238

RAMSWAROOP,Kotputli,Rashtriya Loktantrik Party,28353

HANSRAJ,Kotputli,Independent,24960

HEMRAJ,Kotputli,Independent,1064

SATYANARAYAN AGARWAL,Kotputli,Aam Aadmi Party,839

SUGAN BHAI,Kotputli,Bahujan Samaj Party,728

BABULAL GURJAR,Kotputli,Bharatiya Yuva Shakti,718

PRADEEP KUMAR YADAV,Kotputli,Bhartiya Panchyat Party,624

MAHESH KUMAR GURJAR,Kotputli,Abhinav Rajasthan Party,384

None of the Above,Kotputli,None of the Above,1666

SURENDRA SINGH RATHORE,Kumbhalgarh,Bharatiya Janata Party,70803

GANESH SINGH,Kumbhalgarh,Indian National Congress,52360

NARSINGH BHIL,Kumbhalgarh,Independent,5652

NARAYAN LAL BALAI,Kumbhalgarh,Bahujan Samaj Party,2436

BHANWAR LAL GURJAR,Kumbhalgarh,Aam Aadmi Party,1688

MOHAN SINGH RAWAT,Kumbhalgarh,Independent,947

JAGDISH DAS,Kumbhalgarh,Independent,862

ROSHAN LAL BHIL,Kumbhalgarh,Bhartiya Tribal Party,622

GAJENDRA SINGH SISODIA,Kumbhalgarh,Independent,364

SHYAM PRASAD JAIN,Kumbhalgarh,Bharat Vahini Party,348

SATTU GURJAR,Kumbhalgarh,Bharatiya Yuva Shakti,211

None of the Above,Kumbhalgarh,None of the Above,3307

RAMILA KHADIYA,Kushalgarh,Independent,94344

BHIMA BHAI,Kushalgarh,Bharatiya Janata Party,75394

CHAGAN,Kushalgarh,Bahujan Samaj Party,6016

DEVCHAND MAVI,Kushalgarh,Independent,3011

DINESH,Kushalgarh,Abhinav Rajasthan Party,2527

FATEH SINGH,Kushalgarh,Loktantrik Janta Dal,2281

NARESH,Kushalgarh,Independent,1709

ASHOK,Kushalgarh,Independent,1616

None of the Above,Kushalgarh,None of the Above,11002

GOVIND SINGH DOTASARA,Lachhmangarh,Indian National Congress,98227

DINESH JOSHI,Lachhmangarh,Bharatiya Janata Party,76175

BRIJENDRA SINGH,Lachhmangarh,Communist Party of India  (Marxist),8617

LIYAKAT,Lachhmangarh,Independent,1225

GANESH JOSHI,Lachhmangarh,Bahujan Samaj Party,1071

RAINA KUMARI,Lachhmangarh,Independent,1066

MAHAVEER PRASAD,Lachhmangarh,Dalit Soshit Pichhara Varg  Adhikar Dal,443

BHAWANI SINGH,Lachhmangarh,Independent,425

CHHOTELAL,Lachhmangarh,Bahujan Mukti Party,269

OM PRAKASH,Lachhmangarh,Aam Aadmi Party,265

SUBHKARAN BIWAL,Lachhmangarh,Dalit Kranti Dal,247

DINESH KUMAR,Lachhmangarh,Independent,224

NEMI CHAND,Lachhmangarh,Independent,150

NEMICHAND,Lachhmangarh,Maharana Kranti Party,106

None of the Above,Lachhmangarh,None of the Above,1206

MUKESH KUMAR BHAKAR,Ladnun,Indian National Congress,65041

MANOHAR SINGH,Ladnun,Bharatiya Janata Party,52094

JAGANNATH BURDAK,Ladnun,Rashtriya Loktantrik Party,20063

OMPRAKASH BAGRA,Ladnun,Independent,7568

TSLEEM AAREF,Ladnun,Independent,6777

NARENDRA SINGH,Ladnun,Bahujan Samaj Party,3876

SAGAR MAL NAHATA,Ladnun,Independent,2696

SUDHIR PAREEK,Ladnun,Independent,1237

MAHESH PRAKASH SANKHALA,Ladnun,Independent,1016

PUSHPA KANWAR,Ladnun,Aam Aadmi Party,847

BALMIK,Ladnun,Bharatiya Yuva Shakti,845

JIWAN MAL GURJAR,Ladnun,Independent,705

UMED KHAN,Ladnun,Independent,658

KALURAM,Ladnun,Independent,374

MAHAVEER PRASAD PAREEK,Ladnun,Abhinav Rajasthan Party,326

None of the Above,Ladnun,None of the Above,1356

KALPANA DEVI,Ladpura,Bharatiya Janata Party,104912

GULANAJ GUDDU,Ladpura,Indian National Congress,83256

AMPI CHATTER,Ladpura,Aam Aadmi Party,3451

RAJA RAM MEGHWAL,Ladpura,Bahujan Samaj Party,1167

MUKUT BIHARI MEENA,Ladpura,Independent,1149

DAMYANTI GOCHER,Ladpura,Independent,447

JASWANT SUMAN,Ladpura,Rashtriya Loktantrik Party,391

DAMODAR PRASAD,Ladpura,Shiv Sena,325

RAJESH GURJAR (BOAD),Ladpura,Bharatiya Yuva Shakti,295

CHIRONJI LAL SAMARIYA,Ladpura,Bharatiya Republican Paksha,225

AVADESH YADAV,Ladpura,Naya Bharat Party,175

None of the Above,Ladpura,None of the Above,2919

PARSADI LAL,Lalsot,Indian National Congress,88828

RAMBILAS,Lalsot,Bharatiya Janata Party,79754

SODAN MEENA,Lalsot,Bahujan Samaj Party,1470

HANSRAJ MEENA,Lalsot,Aam Aadmi Party,858

BABU LAL DHANKA,Lalsot,Rashtriya Loktantrik Party,605

None of the Above,Lalsot,None of the Above,1987

KISANA RAM VISHNOI,Lohawat,Indian National Congress,106084

GAJENDRA SINGH,Lohawat,Bharatiya Janata Party,65208

DR. MAGHARAM MEGHWAL,Lohawat,Independent,5206

HARI RAM,Lohawat,Bahujan Samaj Party,1646

KEWALRAM,Lohawat,Independent,863

INDRA SINGH,Lohawat,Abhinav Rajasthan Party,529

OMARAM,Lohawat,Independent,351

NATHU RAM,Lohawat,Aam Aadmi Party,267

None of the Above,Lohawat,None of the Above,3574

MAHENDRA VISHNOI,Luni,Indian National Congress,84979

JOGARAM PATEL,Luni,Bharatiya Janata Party,75822

BHANWAR LAL,Luni,Rashtriya Loktantrik Party,30662

PAPPU SINGH,Luni,Bahujan Samaj Party,23750

ANAND SINGH,Luni,Nationalist People's Front,1514

MADAN DAS,Luni,Naya Bharat Party,1224

BHALLA RAM,Luni,Independent,973

KAILASH KUMAR,Luni,Independent,934

PREM SINGH,Luni,Aam Aadmi Party,898

None of the Above,Luni,None of the Above,2315

SUMIT GODARA,Lunkaransar,Bharatiya Janata Party,72822

VIRENDRA BENIWAL,Lunkaransar,Indian National Congress,61969

PRABHUDAYAL,Lunkaransar,Independent,23892

PAWAN KUMAR OJHA,Lunkaransar,Bahujan Samaj Party,2720

LALCHAND BHADU,Lunkaransar,Communist Party of India  (Marxist),2600

VIJAYPAL BENIWAL,Lunkaransar,Rashtriya Loktantrik Party,2321

GHANSHYAM MEGHWAL,Lunkaransar,Dalit Kranti Dal,1403

BINDU PANWAR,Lunkaransar,Independent,1028

BHARATARAM,Lunkaransar,Independent,824

HARBAKSH KOUR,Lunkaransar,National Unionist Zamindara Party,815

BHANWAR LAL,Lunkaransar,Aam Aadmi Party,426

None of the Above,Lunkaransar,None of the Above,2075

OM PRAKASH HUDLA,Mahuwa,Independent,51310

RAJENDRA,Mahuwa,Bharatiya Janata Party,41325

AJEET SINGH,Mahuwa,Independent,19624

AJAY KUMAR,Mahuwa,Indian National Congress,16452

VIJAY KUMAR,Mahuwa,Bahujan Samaj Party,9423

CHANDRA PRAKASH MEENA,Mahuwa,Nationalist People's Front,3964

OM PRAKASH,Mahuwa,Independent,1029

DAN SINGH MEENA,Mahuwa,Independent,833

MOHAN LAL,Mahuwa,Independent,807

RAJESH,Mahuwa,Independent,636

BHAGWAN SAHAY,Mahuwa,Aam Aadmi Party,448

DHARMENDRA,Mahuwa,Independent,300

None of the Above,Mahuwa,None of the Above,1109

ROOPA RAM,Makrana,Bharatiya Janata Party,87201

JAKIR HUSSAIN GESAWAT,Makrana,Indian National Congress,85713

GANGARAM,Makrana,Independent,2588

NARAYAN RAM,Makrana,Communist Party of India  (Marxist),2126

ABDUL AZIZ,Makrana,Bahujan Samaj Party,1183

SAROJ KANWAR,Makrana,Independent,1177

MANNWAR ALI,Makrana,Independent,1108

PRADEEP KUMAR,Makrana,Shiv Sena,1023

